indicator_name,indicator_description,SOURCE_ORGANIZATION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,completeness_score
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","This indicator measures the percentage of a country's population exposed to PM2.5 pollution levels above the World Health Organization's (WHO) Interim Target-1 value. It highlights the proportion of people at risk of respiratory and cardiovascular diseases due to poor air quality, informing policy decisions to reduce pollution and protect public health.",,3.19405070238882,2.2790250221414,0.431712693785835,2.10368093519507,5.98473368240575,17.3946725496383,20.0946023238116,21.8661236988959,,,,,,,57.14285714285714
"Renewable energy and waste (% of total energy), REW","This indicator measures the percentage of total energy consumption derived from renewable energy sources (solid biomass, liquid biomass, biogas) and waste (industrial and municipal). It's crucial for tracking progress towards a low-carbon economy and sustainable development. Typically used to monitor energy transition, set policy targets, and evaluate country performance.","Agence internationale de l'énergie (statistiques de l'AIE © OCDE/AIE, http://www.iea.org/stats/index.asp).",8.69149161010663,7.78500015267977,7.42413116141144,7.26060109412062,7.15158106588916,,,,,,,,,,35.714285714285715
Net energy imports (% of energy use) - NEI,"This indicator measures the percentage of energy use met through net imports, calculated as energy use minus production, in oil equivalent terms. It's important for assessing a country's energy self-sufficiency and trade balance. Typically used to identify energy-dependent economies, inform energy policy, and analyze trade relationships.","Agence internationale de l'énergie (Statistiques AIE© OCDE/AIE, http://www.iea.org/stats/index.asp) et annuaire statistique sur l'énergie de l'ONU.",88.7646796056595,90.4826115130109,90.9405998998956,90.2455849447978,90.72183409217,,,,,,,,,,35.714285714285715
"Electricity production from renewable sources, excluding hydroelectric (% of total), RENXE","This indicator measures the percentage of total electricity production from non-hydro renewable sources, such as solar, wind, and biomass. It's important for tracking progress towards low-carbon energy systems and mitigating climate change. It's typically used to monitor countries' transition to clean energy and evaluate their climate policies.",Statistiques de l’AIE © OCDE/AIE 2014 (http://www.iea.org/stats/index.asp). Conditions d’utilisation : https://www.iea.org/t&c/termsandconditions/,2.78387968908415,2.76733583939854,2.66325224071703,5.34194199971144,6.69310512766994,8.19273199221285,,,,,,,,,42.85714285714285
"Nuclear electricity output (% of total), NEO","This indicator measures the percentage of total electricity output generated from nuclear power plants. It's important for tracking a country's energy mix, carbon emissions, and energy security. Typically used by policymakers, researchers, and investors to assess a country's transition to low-carbon energy sources and energy sector development.","Agence internationale de l'énergie (statistiques de l'AIE © OCDE/AIE, http://www.iea.org/stats/index.asp), statistiques et ressources en énergie des pays hors OCDE, statistiques de l'énergie des pays de l'OCDE, et ressources en énergie des pays de l'OCDE.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,35.714285714285715
"Electricity production from oil, gas and coal sources (% of total), EGCS","This indicator measures the percentage of total electricity production generated from oil, gas, and coal sources. It's important for tracking the energy mix and carbon intensity of a country's power sector. It's typically used to monitor progress towards renewable energy targets, energy security, and climate change mitigation efforts.","Agence internationale de l'énergie (statistiques de l'AIE © OCDE/AIE, http://www.iea.org/stats/index.asp), statistiques et ressources en énergie des pays hors OCDE, statistiques de l'énergie des pays de l'OCDE, et ressources en énergie des pays de l'OCDE.",82.5659006421088,89.21058945853,91.3700384122919,85.3520415524455,87.6121895220205,81.4665801427644,,,,,,,,,42.85714285714285
"Net bilateral aid flows from DAC donors, Sweden (current US$), DAC","This indicator measures the net amount of official development assistance (ODA) and official aid provided by Sweden to developing countries, in current US dollars. It's important for tracking global aid efforts and country-specific development cooperation. It's typically used by policymakers, researchers, and development organizations to monitor aid flows and inform development strategies.","Comité d'aide au développement de l' Organisation de coopération et de développement économiques, Distribution géographique des flux financiers vers les pays en développement, rapport sur la coopération pour le développement et base de données de statistiques sur le développement international. Ces données sont disponibles en ligne à l'adresse suivante : www.oecd.org/dac/stats/idsonline.",19999.9995529652,,109999.999403954,449999.988079071,280000.001192093,280000.001192093,230000.004172325,259999.990463257,200000.002980232,189999.997615814,300000.011920929,1259999.99046326,949999.988079071,,85.71428571428571
"Net bilateral aid flows from DAC donor countries, Poland (current USD), DAC","This indicator measures the net amount of official development assistance (ODA) and official aid provided by Poland to developing countries, in current USD. It's important for tracking global aid efforts and resource allocation. Typically used by policymakers, researchers, and development organizations to monitor and evaluate international aid flows.","Comité d’aide au développement de l’Organisation de coopération et de développement économiques, Répartition géographique des ressources financières allouées aux pays en développement, Coopération pour le développement et Statistiques sur le développement international (www.oecd.org/dac/stats/idsonline).",9999.99977648258,119999.997317791,19999.9995529652,,,19999.9995529652,19999.9995529652,19999.9995529652,109999.999403954,250000.0,,409999.996423721,379999.995231628,,71.42857142857143
"Net bilateral aid flows from DAC donors, Luxembourg (current US$), DAC","This indicator measures the net bilateral aid flows from Luxembourg to developing countries, capturing the disbursements of official development assistance (ODA) and official aid. It's important for tracking development finance and aid effectiveness. Typically used by policymakers, researchers, and development organizations to monitor and evaluate aid flows and their impact.","Comité d'aide au développement de l' Organisation de coopération et de développement économiques, Distribution géographique des flux financiers vers les pays en développement, rapport sur la coopération pour le développement et base de données de statistiques sur le développement international. Ces données sont disponibles en ligne à l'adresse suivante : www.oecd.org/dac/stats/idsonline.",,,,,170000.001788139,200000.002980232,9999.99977648258,100000.001490116,100000.001490116,79999.9982118607,,,,,42.85714285714285
"Net bilateral aid flows from DAC donors, Italy (current US$), DAC","This indicator measures the net bilateral aid flows from Italy to developing countries, capturing the country's official development assistance (ODA) and official aid disbursements. It's important for tracking international aid efforts and development cooperation. Typically used by policymakers, researchers, and development organizations to monitor and evaluate aid effectiveness.","Comité d'aide au développement de l' Organisation de coopération et de développement économiques, Distribution géographique des flux financiers vers les pays en développement, rapport sur la coopération pour le développement et base de données de statistiques sur le développement international. Ces données sont disponibles en ligne à l'adresse suivante : www.oecd.org/dac/stats/idsonline.",9600000.38146973,15670000.0762939,-3670000.07629395,-4300000.19073486,-910000.026226044,-2069999.9332428,-1460000.03814697,-4110000.1335144,-6630000.11444092,1230000.01907349,1539999.96185303,-3180000.0667572,-3019999.98092651,,92.85714285714286
